date,price,volume
2026-04-22 00:00:00+00:00,78203.1015625,48336654537
2026-04-23 00:00:00+00:00,78268.953125,40354900916
2026-04-24 00:00:00+00:00,77455.3125,32784213526
2026-04-25 00:00:00+00:00,77612.015625,16702933134
2026-04-26 00:00:00+00:00,78657.5390625,21482934750
2026-04-27 00:00:00+00:00,77366.625,38135631927
2026-04-28 00:00:00+00:00,76350.671875,32056900880
2026-04-29 00:00:00+00:00,75776.1328125,41460907886
2026-04-30 00:00:00+00:00,76304.3203125,29497862305
2026-05-01 00:00:00+00:00,78179.0,39164328894
2026-05-02 00:00:00+00:00,78657.25,16761531851
2026-05-03 00:00:00+00:00,78538.2265625,20544392639
2026-05-04 00:00:00+00:00,79827.90625,54325085296
2026-05-05 00:00:00+00:00,80927.0546875,39700107376
2026-05-06 00:00:00+00:00,81427.53125,41751540000
2026-05-07 00:00:00+00:00,80009.9921875,36931193154
2026-05-08 00:00:00+00:00,80186.765625,33789351540
2026-05-09 00:00:00+00:00,80664.3671875,18102086996
2026-05-10 00:00:00+00:00,82138.9296875,26965971077
2026-05-11 00:00:00+00:00,81728.296875,32409774919
2026-05-12 00:00:00+00:00,80477.4921875,32186688600
2026-05-13 00:00:00+00:00,79277.1171875,34075428359
2026-05-14 00:00:00+00:00,81051.25,43731663431
2026-05-15 00:00:00+00:00,79065.6796875,38183347368
2026-05-16 00:00:00+00:00,78131.4375,25895799905
2026-05-17 00:00:00+00:00,77429.3515625,20900166465
2026-05-18 00:00:00+00:00,76954.171875,41520471808
2026-05-19 00:00:00+00:00,76750.90625,26031898332
2026-05-20 00:00:00+00:00,77457.7734375,26668360936
2026-05-21 00:00:00+00:00,77539.171875,27141485404
2026-05-22 00:00:00+00:00,75488.2421875,27859040109
2026-05-23 00:00:00+00:00,76673.3671875,29973220002
2026-05-24 00:00:00+00:00,76981.125,20572738918
2026-05-25 00:00:00+00:00,77279.9296875,19808387601
2026-05-26 00:00:00+00:00,75825.734375,35999475458
2026-05-27 00:00:00+00:00,74344.703125,33802172927
2026-05-28 00:00:00+00:00,73536.5546875,40148145327
2026-05-29 00:00:00+00:00,73372.5234375,34457929250
2026-05-30 00:00:00+00:00,73754.8359375,19563589191
2026-05-31 00:00:00+00:00,73579.6875,17445435650
2026-06-01 00:00:00+00:00,71319.7734375,43378836121
2026-06-02 00:00:00+00:00,66703.65625,54990073882
